,id,title,releaseStatus,type,runtimeSeconds,rating,ratingCount,genres,description,duration,releaseYear,countriesOfOrigin,directors,writers,cast,suggestionsID,suggestionsTitle,keywords,quotes,imageUrl
213,tt0163507,Whose Line Is It Anyway?,True,movie,1800,8.5,47824,"Comedy:,:Game-Show",Improvisational comedy competition show in which four members of the regular cast as comedians and often with guest appearances with other comedians and celebrities and members of the audience perform various comic games and sketc...,30m,1998.0,"United States:,:United Kingdom",,,"Drew Carey:,:Colin Mochrie:,:Ryan Stiles:,:Laura Hall:,:Wayne Brady:,:Linda Taylor:,:Cece Worrall Rubin:,:Greg Proops:,:Brad Sherwood:,:Charles Esten:,:Kathryn Greenwood:,:Denny Siegel:,:Anne King:,:Jeff Bryan Davis:,:Anna Wanselius:,:Kathy Griffin:,:Karen Maruyama:,:Whoopi Goldberg","tt2919910:,:tt2100976:,:tt0094580:,:tt0380136:,:tt3530232:,:tt0353049:,:tt0094517:,:tt0072500:,:tt0053488:,:tt4934214:,:tt0096548:,:tt0063929","Whose Line Is It Anyway?:,:Impractical Jokers:,:Whose Line Is It Anyway?:,:QI:,:Last Week Tonight with John Oliver:,:Chappelle's Show:,:Mystery Science Theater 3000:,:Fawlty Towers:,:The Bugs Bunny Show:,:Taskmaster:,:Blackadder Goes Forth:,:Monty Python's Flying Circus","sketch comedy:,:sketch:,:vignette:,:skit:,:comedy skit","Damn rolling black-outs!:,:No, not that kind.",https://m.media-amazon.com/images/M/MV5BNjk5YmQ3YjYtYWM2My00MDQ3LTgxYTMtYzQ1ZjFlNDU4NDFjXkEyXkFqcGc@._V1_.jpg
214,tt2244495,The Eric Andre Show,True,movie,660,8.5,23052,"Comedy:,:Talk-Show","Eric Andre tries to host a talk show in a bizarre environment, where he is sometimes the player of pranks and sometimes the victim.",11m,2012.0,United States,,,"Eric André:,:Hannibal Buress:,:Robert Smith:,:Tom Ato:,:Early McCalister:,:Pfelton Sutton:,:Jerry Wheeler:,:John Bueno:,:Adora Dei:,:Felipe Esparza:,:JV Smith:,:Pat Regan:,:Dan Curry:,:Jermaine Fowler:,:Gary Anthony Williams:,:Tom Kane:,:Karen Elaine:,:Duane R. Shepard Sr.","tt2297757:,:tt0353049:,:tt2100976:,:tt2845404:,:tt0081834:,:tt0063929:,:tt2571774:,:tt0417373:,:tt0098769:,:tt6769208:,:tt9253866:,:tt9735318","Nathan for You:,:Chappelle's Show:,:Impractical Jokers:,:The Eric Andre New Year's Eve Spooktacular:,:Das Boot:,:Monty Python's Flying Circus:,:Africa:,:The Venture Bros.:,:The Civil War:,:Blue Planet II:,:Our Planet:,:The Beatles: Get Back","bizarre comedy:,:sketch comedy:,:absurd comedy:,:surrealist comedy:,:parody","Don't we have enough Porn?:,:No.",https://m.media-amazon.com/images/M/MV5BZGY0OGMzYjItNjhkMy00NjZjLThlZTEtMTdlYWU0NzliZWNkXkEyXkFqcGc@._V1_.jpg
215,tt5897304,Mob Psycho 100,True,movie,1440,8.5,53566,"Animation:,:Action:,:Comedy","A psychic middle school boy tries to live a normal life and keep his growing powers under control, even though he constantly gets into trouble.",24m,2016.0,Japan,,,"Setsuo Ito:,:Takahiro Sakurai:,:Miyu Irino:,:Akio Ôtsuka:,:Ryûnosuke Watanuki:,:Yoshitsugu Matsuoka:,:Chris Niosi:,:Daiki Hamano:,:Kyle McCarley:,:Seiichiro Yamashita:,:Michael Sorich:,:Atsumi Tanezaki:,:Yoshimasa Hosoya:,:Toshihiko Seki:,:Max Mittelman:,:Uki Satake:,:Patrick Seitz:,:Erik Scott Kimerer","tt12343534:,:tt2098220:,:tt9335498:,:tt13616990:,:tt10233448:,:tt0994314:,:tt1355642:,:tt5626028:,:tt0877057:,:tt3398540:,:tt0988824:,:tt7701694","Jujutsu Kaisen:,:Hunter x Hunter:,:Demon Slayer: Kimetsu no Yaiba:,:Chainsaw Man:,:Vinland Saga:,:Code Geass:,:Fullmetal Alchemist: Brotherhood:,:My Hero Academia:,:Death Note:,:Haikyu!!:,:Naruto: Shippuden:,:Mob Psycho 100","anime:,:middle school:,:based on manga:,:satire:,:ghost",,https://m.media-amazon.com/images/M/MV5BYzU3NDM4ZjgtY2UyMi00YTczLTgyNDEtMjBiMDJlOGUxNjcxXkEyXkFqcGc@._V1_.jpg
216,tt1124373,Sons of Anarchy,True,movie,2700,8.5,337327,"Crime:,:Drama:,:Thriller",A biker struggles to balance being a father and being involved in an outlaw motorcycle club.,45m,2008.0,United States,,,"Charlie Hunnam:,:Katey Sagal:,:Mark Boone Junior:,:Kim Coates:,:Tommy Flanagan:,:Theo Rossi:,:Dayton Callie:,:Maggie Siff:,:Ron Perlman:,:David Labrava:,:Ryan Hurst:,:William Lucking:,:Michael Ornstein:,:Winter Ave Zoli:,:Jimmy Smits:,:Niko Nicotera:,:Chris Reed:,:Drea de Matteo","tt5715524:,:tt2442560:,:tt2306299:,:tt6015100:,:tt2707408:,:tt1442449:,:tt0141842:,:tt0903747:,:tt3032476:,:tt0979432:,:tt1520211:,:tt4620502","Mayans M.C.:,:Peaky Blinders:,:Vikings:,:Vikings Season 3: Heavy Is the Head -the Politics of King Ragnar's Rule:,:Narcos:,:Spartacus:,:The Sopranos:,:Breaking Bad:,:Better Call Saul:,:Boardwalk Empire:,:The Walking Dead:,:Vikings: The Viking Sagas","biker:,:motorcycle:,:gun running:,:irish mob:,:arms trafficking",A true outlaw finds the balance between the passion in his heart and the reason in his mind. The outcome is the balance of might and right.,https://m.media-amazon.com/images/M/MV5BZWNiZjFiNGEtNGZmMS00YTBlLWJlNmQtZTA2NzEzZWE4ZGQyXkEyXkFqcGc@._V1_.jpg
217,tt1492966,Louie,True,movie,1320,8.5,83880,"Comedy:,:Drama","The life of Louie C.K., a divorced comedian living in New York with two kids.",22m,2010.0,United States,,,"Louis C.K.:,:Hadley Delany:,:Ursula Parker:,:Pamela Adlon:,:Deanna Mustard:,:Scott Reyns:,:Steve Fabricant:,:Susan Kelechi Watson:,:Nick Di Paolo:,:Todd Barry:,:Jim Norton:,:Robert Kelly:,:William Stephenson:,:Edward Gelbinovich:,:Gary Wilmes:,:Eszter Balint:,:Ellen Burstyn:,:Charles Grodin","tt0353049:,:tt3530232:,:tt0264235:,:tt0193676:,:tt2297757:,:tt9735318:,:tt0063929:,:tt0096548:,:tt0071075:,:tt2571774:,:tt2092588:,:tt0052520","Chappelle's Show:,:Last Week Tonight with John Oliver:,:Curb Your Enthusiasm:,:Freaks and Geeks:,:Nathan for You:,:The Beatles: Get Back:,:Monty Python's Flying Circus:,:Blackadder Goes Forth:,:The World at War:,:Africa:,:Frozen Planet:,:The Twilight Zone","character name in series title:,:forename as series title:,:one word series title:,:fx:,:finding love","There's an old saying: If you didn't screw that cow, it's not your cow.:,:I don't think that's how that goes.",https://m.media-amazon.com/images/M/MV5BMWI4NDMxNGMtZGUxOS00MjJkLWIxMmItZGE1ODNjMDFjYzZmXkEyXkFqcGc@._V1_.jpg
218,tt7120662,Derry Girls,True,movie,1800,8.5,67557,Comedy,The personal exploits of a 16-year-old girl and her family and friends during the Troubles in the early 1990s in Northern Ireland.,30m,2018.0,United Kingdom,,,"Saoirse-Monica Jackson:,:Louisa Harland:,:Tara Lynne O'Neill:,:Kathy Kiera Clarke:,:Tommy Tiernan:,:Ian McElhinney:,:Nicola Coughlan:,:Jamie-Lee O'Donnell:,:Dylan Llewellyn:,:Siobhán McSweeney:,:Leah O'Rourke:,:Beccy Henderson:,:Amelia Crowley:,:Claire Rafferty:,:Philippa Dunne:,:Donna Traynor:,:Kevin McAleer:,:Paul Mallon","tt5687612:,:tt1266020:,:tt0487831:,:tt3526078:,:tt0111958:,:tt14708510:,:tt1606375:,:tt0367279:,:tt8740790:,:tt4786824:,:tt4955642:,:tt10048342","Fleabag:,:Parks and Recreation:,:The IT Crowd:,:Schitt's Creek:,:Father Ted:,:Screw:,:Downton Abbey:,:Arrested Development:,:Bridgerton:,:The Crown:,:The Good Place:,:The Queen's Gambit","northern ireland:,:catholic:,:teenager:,:protestant:,:sectarianism",Motherfuckers!,https://m.media-amazon.com/images/M/MV5BZjVhN2FhMzctZDlkMS00NTY3LWEyZmEtOTE5NDlkN2JkNDE3XkEyXkFqcGc@._V1_.jpg
219,tt4093826,Twin Peaks,True,movie,3600,8.5,81794,"Crime:,:Drama:,:Horror",Picks up 25 years after the inhabitants of a quaint northwestern town are stunned when their homecoming queen is murdered.,1h,2017.0,United States,,,"Kyle MacLachlan:,:Sheryl Lee:,:Michael Horse:,:Chrysta Bell:,:Miguel Ferrer:,:David Lynch:,:Robert Forster:,:Kimmy Robertson:,:Naomi Watts:,:Laura Dern:,:Pierce Gagnon:,:Harry Goaz:,:Al Strobel:,:John Pirruccello:,:Don Murray:,:Mädchen Amick:,:Dana Ashbrook:,:Brent Briscoe","tt0098936:,:tt0105665:,:tt5334704:,:tt27449259:,:tt0090756:,:tt0460829:,:tt0166924:,:tt0116922:,:tt0100935:,:tt0074486:,:tt0080678:,:tt0166896","Twin Peaks:,:Twin Peaks: Fire Walk with Me:,:Twin Peaks: The Missing Pieces:,:Twin Peaks:,:Blue Velvet:,:Inland Empire:,:Mulholland Drive:,:Lost Highway:,:Wild at Heart:,:Eraserhead:,:The Elephant Man:,:The Straight Story","surrealism:,:gore:,:multiple realities:,:dream sequence:,:doppelganger",,https://m.media-amazon.com/images/M/MV5BZGU5OTQ2YzctZmE4Zi00OWI0LWJmMDQtNDcxYjJmODBjN2U1XkEyXkFqcGc@._V1_.jpg
220,tt1513168,Through the Wormhole,True,movie,3600,8.6,19084,Documentary,"Hosted by Morgan Freeman, Through the Wormhole will explore the deepest mysteries of existence - the questions that have puzzled mankind for eternity. What are we made of? What was there before the beginning? Are we really alone? ...",1h,2010.0,United States,,,"Morgan Freeman:,:Sean Carroll:,:Michio Kaku:,:Max Tegmark:,:Kip Thorne:,:Carlos Frenk:,:Andy Albrecht:,:Paul Davies:,:Lee Smolin:,:Janna Levin:,:Frank Tipler:,:Frank Close:,:Michael Persinger:,:Paul Steinhardt:,:Will Wright:,:David Spergel:,:Alan Guth:,:Steve Nahn","tt2395695:,:tt0081846:,:tt0296310:,:tt1533395:,:tt1806234:,:tt2571774:,:tt0098769:,:tt2092588:,:tt0096548:,:tt0071075:,:tt1051155:,:tt0092337","Cosmos: A Spacetime Odyssey:,:Cosmos:,:The Blue Planet:,:Life:,:Human Planet:,:Africa:,:The Civil War:,:Frozen Planet:,:Blackadder Goes Forth:,:The World at War:,:The Universe:,:Dekalog","science:,:astrophysics:,:universe:,:astronomy:,:outer space",,https://m.media-amazon.com/images/M/MV5BMGQyNDAzNGItZWM5MC00ZDAxLTg1YjItYzhkZmU5NGQzMWEzXkEyXkFqcGc@._V1_.jpg
221,tt0290978,The Office,True,movie,1800,8.5,127549,"Comedy:,:Drama",The story of an office that faces closure when the company decides to downsize its branches. A documentary film crew follow staff and the manager David Brent as they continue their daily lives.,30m,2001.0,United Kingdom,,,"Ricky Gervais:,:Martin Freeman:,:Mackenzie Crook:,:Lucy Davis:,:Ewen MacIntosh:,:Ben Bradshaw:,:Jamie Deeks:,:Jane Lucas:,:Emma Manton:,:Alexander Perkins:,:Philip Pickard:,:Joel Beckett:,:Patrick Baladi:,:Julie Fernandez:,:Rachel Isaac:,:Howard Saddler:,:Ralph Ineson:,:Stirling Gallacher","tt0445114:,:tt0386676:,:tt0487831:,:tt0072500:,:tt0387764:,:tt1266020:,:tt0096548:,:tt10193026:,:tt0092324:,:tt0863046:,:tt0367279:,:tt0088484","Extras:,:The Office:,:The IT Crowd:,:Fawlty Towers:,:Peep Show:,:Parks and Recreation:,:Blackadder Goes Forth:,:The Office:,:Blackadder the Third:,:Flight of the Conchords:,:Arrested Development:,:Blackadder II","mockumentary:,:cringe comedy:,:office:,:sitcom:,:british humor","The people you work with are people you were just thrown together with. I mean, you don't know them, it wasn't your choice. And yet you spend more time with them than you do your friends or your family. But probably all you have in common is the fact that you walk around on the same bit of carpet for eight hours a day.",https://m.media-amazon.com/images/M/MV5BNTk4MjNjODctNDgyZC00NDhkLWE1OGQtMjA3M2FlMDVjMjkzXkEyXkFqcGc@._V1_.jpg
222,tt0112159,Neon Genesis Evangelion,True,movie,1440,8.5,95282,"Animation:,:Action:,:Drama",A teenage boy finds himself recruited as a member of an elite team of pilots by his father.,24m,1995.0,Japan,,,"Megumi Ogata:,:Megumi Hayashibara:,:Kotono Mitsuishi:,:Spike Spencer:,:Allison Keith-Shipp:,:Sue Ulu:,:Amanda Winn Lee:,:Tristan MacAvery:,:Tiffany Grant:,:Guil Lunde:,:Matt Greenfield:,:Kendra Benham:,:Jason Lee:,:Casey Mongillo:,:Carrie Keranen:,:Erica Lindbeck:,:Ryan Bartley:,:Pedro D'Aguillón Jr.","tt0169858:,:tt0169880:,:tt0923811:,:tt2458948:,:tt0860906:,:tt0213338:,:tt0860907:,:tt0318871:,:tt0994314:,:tt0877057:,:tt1355642:,:tt5897304","Neon Genesis Evangelion: The End of Evangelion:,:Neon Genesis Evangelion: Death & Rebirth:,:Evangelion: 1.0 You Are (Not) Alone:,:Evangelion: 3.0+1.01 Thrice Upon a Time:,:Evangelion: 2.0 You Can (Not) Advance:,:Cowboy Bebop:,:Evangelion: 3.0 You Can (Not) Redo:,:Berserk:,:Code Geass:,:Death Note:,:Fullmetal Alchemist: Brotherhood:,:Mob Psycho 100","loneliness:,:anime:,:mecha:,:post apocalypse:,:existentialism","So, can I buy you a drink? Cup o' tea?:,:Kaji, I'm a boy.",https://m.media-amazon.com/images/M/MV5BZjZjZGI3ZDQtODNmZC00NjE0LTlmYTUtOTljMWI2YjNmMTQ0XkEyXkFqcGc@._V1_.jpg
223,tt0290988,Trailer Park Boys,True,movie,1800,8.5,53881,"Comedy:,:Crime",Three petty felons have a documentary made about their life in a trailer park.,30m,2001.0,Canada,,,"John Paul Tremblay:,:Robb Wells:,:Mike Smith:,:John Dunsworth:,:Patrick Roach:,:Sarah Dunsworth:,:Jeanna Harrison:,:Tyrone Parsons:,:Cory Bowles:,:Shelley Thompson:,:Lucy Decoutere:,:Jonathan Torrens:,:Jacob Rolfe:,:Barrie Dunn:,:Michael Jackson:,:George Green:,:Leigh MacInnis:,:Garry James","tt0121955:,:tt0472954:,:tt0353049:,:tt1486217:,:tt0149460:,:tt0367279:,:tt0425601:,:tt0383678:,:tt13732684:,:tt0193676:,:tt0163507:,:tt0439856","South Park:,:It's Always Sunny in Philadelphia:,:Chappelle's Show:,:Archer:,:Futurama:,:Arrested Development:,:Trailer Park Boys: The Movie:,:Trailer Park Boys:,:Trailer Park Boys: Jail:,:Freaks and Geeks:,:Whose Line Is It Anyway?:,:Trailer Park Boys: Xmas Special","trailer park:,:poverty:,:group of friends:,:trailer home:,:pixelated nudity",Get two birds stoned at once.,https://m.media-amazon.com/images/M/MV5BOTA0NTAwMTc1MF5BMl5BanBnXkFtZTgwODk2NjY0ODE@._V1_.jpg
224,tt1758429,Spartacus: Gods of the Arena,True,movie,3600,8.5,149469,"Action:,:Adventure:,:Biography","In the time before the arrival of Spartacus, the House of Batiatus faces many challenges from competitors, and within its own household.",1h,2011.0,United States,,,"John Hannah:,:Manu Bennett:,:Peter Mensah:,:Dustin Clare:,:Nick E. Tarabay:,:Lucy Lawless:,:Craig Walsh-Wrightson:,:Lesley-Ann Brandt:,:Antonio Te Maioha:,:Stephen Lovatt:,:Shane Rangi:,:Jessica Grace Smith:,:Raicho Vasilev:,:Ioane King:,:Marisa Ramirez:,:Gareth Williams:,:Jeffrey Thomas:,:Jaime Murray","tt1442449:,:tt3119226:,:tt29921437:,:tt0384766:,:tt0361240:,:tt4586504:,:tt2181503:,:tt2707408:,:tt1124373:,:tt0979432:,:tt2306299:,:tt1856010","Spartacus:,:Spartacus: Vengeance Unleashed:,:Spartacus: House of Ashur:,:Rome:,:Spartacus:,:The Spartacus Legacy:,:Spartacus: Blood and Sand - Motion Comic:,:Narcos:,:Sons of Anarchy:,:Boardwalk Empire:,:Vikings:,:House of Cards","warrior:,:male nudity:,:male frontal nudity:,:arena:,:gladiator",,https://m.media-amazon.com/images/M/MV5BMTYyMjI4NzYxOF5BMl5BanBnXkFtZTcwNTUwMTc1NA@@._V1_.jpg
225,tt20859920,Alchemy of Souls,True,movie,4800,8.7,22099,"Action:,:Drama:,:Fantasy","Set in a fictional country called Daeho, it is about the love and growth of young mages as they overcome their twisted fates due to a forbidden magic spell known as the ""alchemy of souls"", which allows souls to switch bodies.",1h 20m,2022.0,South Korea,,,"Lee Jae-wook:,:Hwang Min-hyun:,:Yoo Joon-sang:,:Oh Na-ra:,:Yoo In-soo:,:Jo Jae-yoon:,:Lee Do-kyung:,:Victoria Grace:,:Alexandra Bokyun Chun:,:Hao Feng:,:Eugene Ko:,:Arin:,:Lee Bong-joon:,:Shin Seung-ho:,:Lee Ha-yul:,:Park Eun-hye:,:Im Chul-soo:,:Hong Seo-hui","tt10850932:,:tt12451520:,:tt13433812:,:tt20869502:,:tt27668559:,:tt30446769:,:tt14819828:,:tt14518756:,:tt29569035:,:tt5994364:,:tt17513352:,:tt13400006","Crash Landing on You:,:It's Okay to Not Be Okay:,:Vincenzo:,:Extraordinary Attorney Woo:,:Queen of Tears:,:Love Next Door:,:Business Proposal:,:Hometown Cha-Cha-Cha:,:My Demon:,:Guardian: The Lonely and Great God:,:Twenty Five Twenty One:,:Mr. Queen","sword and sorcery fantasy:,:secret:,:soul transmigration:,:sword and sorcery:,:master disciple relationship",,https://m.media-amazon.com/images/M/MV5BOGFhNGQzMWUtZWJhNi00NGZiLTg1MjEtMTQzZmU4Njg2MWRhXkEyXkFqcGc@._V1_.jpg
226,tt3526078,Schitt's Creek,True,movie,1320,8.5,158969,Comedy,"After being a victim of fraud, Johnny Rose and his family go from extremely wealthy to penniless overnight. The only asset left to them is a small, unsophisticated town: Schitt's Creek. They relocate there. Culture shock ensues.",22m,2015.0,"Canada:,:United States",,,"Eugene Levy:,:Catherine O'Hara:,:Dan Levy:,:Annie Murphy:,:Chris Elliott:,:Emily Hampshire:,:Jennifer Robertson:,:Sarah Levy:,:Karen Robinson:,:Dustin Milligan:,:Noah Reid:,:John Hemphill:,:Tim Rozon:,:Marilyn Bellfontaine:,:Mary Kelly:,:Jennifer Foster:,:Lili Connor:,:Rizwan Manji","tt1266020:,:tt2467372:,:tt1442437:,:tt12004838:,:tt0386676:,:tt4955642:,:tt1826940:,:tt0367279:,:tt0098904:,:tt10986410:,:tt1439629:,:tt11691774","Parks and Recreation:,:Brooklyn Nine-Nine:,:Modern Family:,:Best Wishes, Warmest Regards: A Schitt's Creek Farewell:,:The Office:,:The Good Place:,:New Girl:,:Arrested Development:,:Seinfeld:,:Ted Lasso:,:Community:,:Only Murders in the Building","motel:,:gay relationship:,:small town:,:siblings living together:,:riches to rags",,https://m.media-amazon.com/images/M/MV5BODk2Nzg4OWYtODczMy00NWRkLTg5ODQtZTU1ZGRhMzRhZGZhXkEyXkFqcGc@._V1_.jpg
227,tt0118273,Brass Eye,True,movie,1500,8.6,12214,Comedy,"Controversial spoof of current affairs television, and the role of celebrity in the UK.",25m,1997.0,United Kingdom,,,"Christopher Morris:,:Mark Heap:,:Kevin Eldon:,:Doon Mackichan:,:David Cann:,:Barbara Durkin:,:Amelia Bullmore:,:Albert Welling:,:Gina McKee:,:Claire Skinner:,:Bill Moody:,:Frazer Brown:,:Peter Baynham:,:Bill Bailey:,:Bill Cashmore:,:Paul Garner:,:Sinead Griffin-Lennon:,:Simon Kunz","tt0108740:,:tt0240273:,:tt0129690:,:tt0187664:,:tt0096548:,:tt0459159:,:tt0111958:,:tt0081912:,:tt0092324:,:tt0063929:,:tt0088484:,:tt0380136","The Day Today:,:Jam:,:I'm Alan Partridge:,:Spaced:,:Blackadder Goes Forth:,:The Thick of It:,:Father Ted:,:Only Fools and Horses:,:Blackadder the Third:,:Monty Python's Flying Circus:,:Blackadder II:,:QI","body part in title:,:body part in series title:,:two word series title:,:two word title:,:satire comedy","You're wrong, and you're a grotesquely ugly freak!",https://m.media-amazon.com/images/M/MV5BOTFhMGE2OWEtY2JiYS00MmUwLWIwMzMtYWZmZjdlZWI3MDI2XkEyXkFqcGc@._V1_.jpg
228,tt7278862,My Brilliant Friend,True,movie,3600,8.6,21234,Drama,A woman recounts the lifelong friendship and conflicts with a girl she met at primary school in Naples during the early 1950s.,1h,2018.0,"Italy:,:United States",,,"Alba Rohrwacher:,:Annarita Vitolo:,:Margherita Mazzucco:,:Gaia Girace:,:Luca Gallone:,:Alessio Gallo:,:Valentina Acca:,:Antonio Buonanno:,:Francesco Serpico:,:Eduardo Scarpetta:,:Pina Di Gennaro:,:Giovanni Amura:,:Giovanni Buselli:,:Elvis Esposito:,:Sarah Falanga:,:Rosaria Langellotto:,:Gennaro De Stefano:,:Fabrizio Cottone","tt28813819:,:tt33372518:,:tt5288312:,:tt9426482:,:tt9140342:,:tt0965547:,:tt0193676:,:tt4742876:,:tt1508238:,:tt2092588:,:tt0296310:,:tt0081846","Tales of Taipei:,:The Embers:,:Skam:,:My True Brilliant Friend:,:It's a Sin:,:Slam Dunk:,:Freaks and Geeks:,:TVF Pitchers:,:Apocalypse: The Second World War:,:Frozen Planet:,:The Blue Planet:,:Cosmos","friendship:,:1950s:,:1960s:,:student:,:naples italy",,https://m.media-amazon.com/images/M/MV5BZjQ3NjZmMDMtNWE1MS00MWNlLWE4YzEtZjRkODhiZjJkMzIxXkEyXkFqcGc@._V1_.jpg
229,tt8289930,Formula 1: Drive to Survive,True,movie,2400,8.5,54796,"Documentary:,:Sport",Docuseries following the FIA Formula One World Championship across multiple seasons.,40m,2019.0,United Kingdom,,,"Will Buxton:,:Daniel Ricciardo:,:Lewis Hamilton:,:Jack Nicholls:,:Carlos Sainz:,:Charles Leclerc:,:Max Verstappen:,:Sergio Pérez:,:Pierre Gasly:,:Sebastian Vettel:,:Kevin Magnussen:,:Lando Norris:,:Lance Stroll:,:Kimi Räikkönen:,:Valtteri Bottas:,:George Russell:,:Toto Wolff:,:Esteban Ocon","tt8420184:,:tt1628033:,:tt10541088:,:tt6758316:,:tt5712554:,:tt10322274:,:tt2707408:,:tt0081912:,:tt9103932:,:tt1979320:,:tt2571774:,:tt0111958","The Last Dance:,:Top Gear:,:Clarkson's Farm:,:Formula 1:,:The Grand Tour:,:Schumacher:,:Narcos:,:Only Fools and Horses:,:Greatest Events of WWII in Colour:,:Rush:,:Africa:,:Father Ted","f1:,:formula 1:,:motor sports:,:car race:,:championship",,https://m.media-amazon.com/images/M/MV5BNTkyYzhiYzctZGRiOC00ODM1LTg0MDQtYzVmMzcyNTI5MDEwXkEyXkFqcGc@._V1_.jpg
230,tt2575988,Silicon Valley,True,movie,1800,8.5,172954,Comedy,"Follows the struggle of Richard Hendricks, a Silicon Valley engineer trying to build his own company called Pied Piper.",30m,2014.0,United States,,,"Thomas Middleditch:,:T.J. Miller:,:Josh Brener:,:Martin Starr:,:Kumail Nanjiani:,:Amanda Crew:,:Zach Woods:,:Matt Ross:,:Jimmy O. Yang:,:Suzanne Cryer:,:Chris Diamantopoulos:,:Chris Williams:,:Stephen Tobolowsky:,:Rogelio T. Ramos:,:Scott Prendergast:,:Aly Mawji:,:Jill E. Alexander:,:Bernard White","tt1266020:,:tt0487831:,:tt0367279:,:tt4158110:,:tt7737398:,:tt0098904:,:tt0386676:,:tt7660850:,:tt10986410:,:tt0387199:,:tt1492966:,:tt0264235","Parks and Recreation:,:The IT Crowd:,:Arrested Development:,:Mr. Robot:,:Silicone Soul:,:Seinfeld:,:The Office:,:Succession:,:Ted Lasso:,:Entourage:,:Louie:,:Curb Your Enthusiasm","computer:,:startup:,:business rivalry:,:computer nerd:,:male protagonist","Hey! Sorry if I scared you, I know I have somewhat ghost-like features. My uncle used to say, ""You look like someone starved a virgin to death.""",https://m.media-amazon.com/images/M/MV5BMjhhYmZjZjgtOTc3Mi00ZmY3LWI3MTUtYzcyOGMxYWFmN2YyXkEyXkFqcGc@._V1_.jpg
231,tt5288312,Skam,True,movie,1800,8.6,40672,"Drama:,:Romance","The story of young teenagers and pupils on Hartvig Nissens upper secondary school in Oslo, and their troubles, scandals and everyday life. Each season is told from a different person's point of view.",30m,2015.0,Norway,,,"Josefine Frida Pettersen:,:Iman Meskini:,:Ulrikke Falch:,:Lisa Teige:,:Tarjei Sandvik Moe:,:Ina Svenningdal:,:Marlon Valdés Langeland:,:Herman Tømmeraas:,:Thomas Hayes:,:Carl Martin Eggesbø:,:Kristina Ødegaard:,:Cecilie Martinsen:,:David Stakston:,:Henrik Holm:,:Rakel Øfsti Nesje:,:Sacha Kleber Nyiligira:,:Cengiz Al:,:Simo Mohamed Elhbabi","tt7920500:,:tt14664414:,:tt8524580:,:tt8976944:,:tt8360352:,:tt6318972:,:tt8929792:,:tt9140342:,:tt9599524:,:tt0193676:,:tt0092337:,:tt1806234","Skam France:,:Young Royals:,:Druck:,:Skam España:,:SKAM Italia:,:SKAM Austin:,:Skam NL:,:It's a Sin:,:wtFOCK:,:Freaks and Geeks:,:Dekalog:,:Human Planet","muslim:,:teenage boy:,:gay:,:teenager:,:high school",,https://m.media-amazon.com/images/M/MV5BNDk5MjdkMmEtYmRjMS00YzRiLWIwYzItNzIwZWNiOGZlZTQ0XkEyXkFqcGc@._V1_.jpg
